adm3_pcode,adm1_name,adm2_name,adm3_name,flood_label,area_km2,centroid_lon,centroid_lat,chirps_monthly_mean_mm,chirps_monthly_max_mm,chirps_total_mm_available_period,chirps_mean_annual_total_mm,chirps_max_annual_total_mm,chirps_mean_monsoon_total_mm,chirps_max_monsoon_total_mm,chirps_latest_12_month_total_mm,chirps_latest_12_month_mean_mm,elevation_mean_m,elevation_min_m,elevation_max_m,elevation_range_m,elevation_std_m,slope_mean_degrees,slope_max_degrees,aspect_mean_degrees,aspect_sin_mean,aspect_cos_mean,nearest_river_distance_km,river_length_km,river_density_km_per_km2,river_intersection_count,hybas_dist_sink,hybas_dist_main,hybas_sub_area_km2,hybas_up_area_km2,landcover_tiles_used_count,lc_10_tree_cover_percent,lc_20_shrubland_percent,lc_30_grassland_percent,lc_40_cropland_percent,lc_50_built_up_percent,lc_60_bare_sparse_vegetation_percent,lc_70_snow_and_ice_percent,lc_80_permanent_water_bodies_percent,lc_90_herbaceous_wetland_percent,lc_100_moss_and_lichen_percent,dominant_landcover_percent,landcover_classes_over_5_percent,worldpop_population_sum,worldpop_population_density_per_km2,worldpop_population_mean_pixel_value,worldpop_population_max_pixel_value,osm_road_length_km,osm_major_road_length_km,osm_road_segment_count,osm_road_density_km_per_km2,osm_major_road_density_km_per_km2,osm_building_count,osm_building_footprint_area_km2,osm_building_density_per_km2,osm_building_footprint_percent,osm_place_count,osm_place_density_per_km2,osm_nearest_place_distance_km
NP0767401,Sudur Paschim,Bajhang,Saipal,0,1474.953172,81.29843007,29.86746293,64.17838154,295.5946842,8728.25989,727.3549908,944.2745729,547.0365027,716.5124673,895.8562581,74.65468817,4488.3381,1629.590332,7017.805176,5388.214844,832.1744387,33.63767837,76.00265115,218.4166429,-0.023784311,-0.029990432,0.247927538,434.5362288,0.294610186,185,1790.3,1790.3,134.7,413.4,2,8.454249828,0,23.52446264,0.001335479,0,24.34444674,23.1738994,0.158254262,0,20.34335165,24.34444674,5,2023.323485,1.371788287,6.905540905,272.9246521,113.0984722,0,65,0.076679365,0,684,0.024241367,0.463743536,0.001643535,15,0.010169814,4.919331988
NP0767402,Sudur Paschim,Bajhang,Surma,1,272.2893534,81.12502543,29.67826049,96.43242801,403.5833702,13114.81021,1092.900851,1344.006803,805.8187577,1059.04962,1396.893615,116.4078012,3267.439064,1547.683472,5418.501953,3870.818481,810.3876308,33.55263865,72.75812058,106.4241169,0.260633217,-0.076827751,0.979094858,93.04622566,0.341718192,45,1747.4,1747.4,211.6,211.6,1,40.42699975,0,39.90051196,0.457499728,0.00363095,4.073926146,1.695653753,0.021785701,0,13.41999201,40.42699975,3,4943.133343,18.15397217,149.7919195,573.7581177,251.0761938,0,336,0.92209332,0,2781,0.094288676,10.2133997,0.034628117,13,0.047743328,5.686927866
NP0767403,Sudur Paschim,Bajhang,Talkot,1,337.0202468,81.29448285,29.66040079,81.03956839,410.3967535,11021.3813,918.4484418,1099.020924,710.1271471,898.9264318,1140.764437,95.06370304,2791.794213,1285.5,5788.549805,4503.049805,795.0295187,34.52801098,71.52096983,243.9615043,-0.112522267,-0.054974393,1.392024499,122.6371082,0.363886471,59,1764.1,1764.1,186.7,1575.6,1,59.39618892,0,31.85059621,0.514379238,0.002922609,3.474982464,0.683890578,0.075987842,0,4.001052139,59.39618892,2,33.31936359,0.098864575,11.10645453,13.04035664,233.7802935,0,351,0.693668394,0,3880,0.152782117,11.51266144,0.045333216,60,0.178030847,1.910678188
NP0767404,Sudur Paschim,Bajhang,Bitthadchir,1,86.65830166,80.83334783,29.51651473,138.9135083,675.7744446,18892.23712,1574.353094,2256.642464,1322.990968,1972.173233,2343.061871,195.2551559,1823.109714,808.2631836,2748.810791,1940.547607,413.3968954,31.42846903,68.29762885,63.63111999,0.271232251,0.134457288,0.457776055,28.37114566,0.327390973,7,1712.7,1712.7,141.2,559.9,1,64.37265385,0,31.02036173,4.277101581,0.079626891,0.102377431,0,0.147878512,0,0,64.37265385,2,5910.714966,68.2071406,1477.678741,2323.593262,209.8939286,31.61924607,335,2.4220868,0.364872672,5547,0.309723368,64.01002435,0.357407614,33,0.380805986,0.662413584
NP0767405,Sudur Paschim,Bajhang,Kedarsyun,0,114.5685539,80.93232854,29.51323541,106.6652039,487.7042542,14506.46773,1208.872311,1661.729309,992.2390338,1438.006587,1725.607757,143.8006464,1736.652084,815.9626465,3332.570801,2516.608154,501.7164306,32.9992486,68.14315009,205.5182012,-0.103820322,-0.217486002,1.63329115,33.73751406,0.294474469,19,1712.7,1712.7,141.9,2877.8,2,53.73108666,0,40.30261348,4.410247593,0.060178817,0.696354883,0,0.799518569,0,0,53.73108666,2,9053.524422,79.02276944,362.1409769,1966.444946,350.8224347,14.99961781,425,3.062118031,0.130922642,6863,0.303840196,59.90299925,0.265203832,133,1.160877007,1.290114014
NP0767406,Sudur Paschim,Bajhang,Durgathali,1,62.18571809,81.00428369,29.5282171,103.9953341,447.2749939,14143.36544,1178.613787,1580.431367,909.9531997,1303.237437,1643.335465,136.9446221,2093.624064,957,3722.102539,2765.102539,559.1270282,31.03620373,61.08868889,161.4666123,0.091817116,-0.273881942,1.714979294,26.39101048,0.424390218,7,1725.5,1725.5,223.4,2736,2,53.93632188,0,40.61460478,4.150166323,0.047520988,0.91873911,0,0.332646919,0,0,53.93632188,2,5627.595367,90.49658894,562.7595367,2798.428711,177.331532,8.116069697,186,2.851644035,0.130513403,3130,0.14197753,50.33310053,0.228312118,23,0.369859844,1.223643029
NP0767407,Sudur Paschim,Bajhang,Chhabis Pathibhara,0,116.9887719,81.05693805,29.55927498,114.9297632,499.4743652,15630.4478,1302.537317,1661.719028,926.2146305,1272.782619,1721.63746,143.4697884,2370.91816,999.5,4082.009521,3082.509521,692.8409763,28.95736191,70.15724376,177.6609047,0.01582353,-0.387379569,0.170954573,40.91047383,0.349695729,17,1725.5,1725.5,223.4,2736,2,50.76455183,0,43.87936132,3.168032441,0.042240433,1.605136437,0,0.312579201,0,0.228098336,50.76455183,2,5546.738525,47.41257161,1848.912842,2170.745605,386.587102,13.14006664,667,3.304480385,0.112319041,5965,0.257817503,50.98779911,0.220377989,10,0.085478289,3.611717419
NP0767408,Sudur Paschim,Bajhang,Masta,1,109.8122804,81.28972751,29.54518125,91.40447241,448.8198471,12431.00825,1035.917354,1235.956407,828.9545467,1048.742968,1290.767449,107.5639541,2407.664734,1260.5,3930.272705,2669.772705,563.9584432,31.52336216,69.15171717,270.2166639,-0.282102133,0.001066774,0.750602099,44.91108082,0.408980495,12,1747.6,1747.6,98.3,2054.9,1,63.5857361,0,33.19859876,1.410221863,0.026946915,1.428186473,0,0.33234528,0,0.01796461,63.5857361,2,0,0,0,0,300.6855578,0,577,2.738177885,0,5031,0.197590286,45.81454807,0.179934598,45,0.409790233,0.391538515
NP0767409,Sudur Paschim,Bajhang,Thalara,0,106.107073,81.00663453,29.44962472,96.34316538,423.13591,13102.67049,1091.889208,1421.272966,877.233577,1199.923508,1483.4139,123.617825,1699.154451,819.8591309,2971.22168,2151.362549,445.1157536,31.32390343,70.01759326,343.112495,-0.116627647,0.384167967,0.797050842,43.66612401,0.411528872,17,1712.7,1712.7,141.9,2877.8,2,74.66430436,0,18.66840731,5.1846326,0.018649758,0.372995151,0,1.091010817,0,0,74.66430436,3,339.2049866,3.196817866,169.6024933,190.2014923,315.0415724,0,367,2.96909116,0,4602,0.222612853,43.37128404,0.209800202,150,1.413666364,0.438471429
NP0767410,Sudur Paschim,Bajhang,Khaptad Chhanna,0,114.1323054,81.19585172,29.45480877,96.93354258,455.879425,13182.96179,1098.580149,1343.032047,889.6356513,1148.457883,1403.528416,116.9607013,2139.705595,1081,3651.447266,2570.447266,501.7350627,31.99293897,67.48037682,228.6006382,-0.097700715,-0.086132832,0.045681509,54.16651302,0.47459405,23,1737.8,1737.8,158.2,158.3,1,61.27861771,0,34.21166307,4.362850972,0.025917927,0.060475162,0,0.060475162,0,0,61.27861771,2,0,0,0,0,322.0786338,0,405,2.821976062,0,4385,0.181523562,38.42032266,0.159046609,9,0.07885585,1.146674763
NP0767597,Sudur Paschim,Bajhang,Khaptad,0,70.49963435,81.11279177,29.4240054,95.78674811,424.770752,13026.99774,1085.583145,1356.614756,871.0103233,1148.845238,1424.799405,118.7332837,2466.504472,1541.741699,3312.820801,1771.079102,381.045075,30.94318846,67.91216625,8.890432354,0.062937964,0.402352995,0.821707195,8.867036169,0.125774215,4,1725.5,1725.5,223.4,2736,1,96.25315745,0,3.676676958,0.070165591,0,0,0,0,0,0,96.25315745,1,0,0,0,0,27.86145493,0,16,0.395199992,0,188,0.007236799,2.666680497,0.010265017,2,0.028368941,3.087123063
NP0768301,Sudur Paschim,Bajura,Budhinanda,1,233.6043446,81.61732708,29.52940371,72.24657062,287.8493004,9825.533604,818.794467,1008.82515,556.3556345,669.2083406,964.6065907,80.38388256,2816.432501,1080.276978,5212.052734,4131.775757,842.7077561,31.12331483,69.19759488,112.8156991,0.148020045,-0.062269627,0.640869342,65.56413044,0.280663147,31,1794.5,1794.5,217.9,217.9,1,42.72012844,0,46.83116444,1.71962143,0.063376711,1.225283083,0.097177624,0.13520365,0,7.208044617,46.83116444,3,11268.80545,48.23885218,1408.600681,4400.120117,347.3360643,28.24831131,551,1.486856183,0.120923741,5996,0.263414733,25.66733084,0.112761059,56,0.239721569,0.560971829
NP0768302,Sudur Paschim,Bajura,Badimalika,1,277.3842863,81.49565708,29.43256412,83.80426258,312.1362527,11397.37971,949.7816426,1119.550605,671.5386609,814.1403032,1126.738549,93.89487905,2538.123984,1034.566284,4265.516602,3230.950317,730.5816685,32.12683315,72.0226856,287.8592938,-0.175166619,0.056439877,1.078708496,92.7728875,0.334456175,30,1692.8,1692.8,127.6,127.9,1,67.50482177,0,30.8807772,0.807200514,0.092863776,0.589327809,0,0.092863776,0,0.032145153,67.50482177,2,4660.178711,16.80044235,4660.178711,4660.178711,346.1652107,32.83053227,582,1.247962584,0.118357578,6789,0.281366297,24.47507064,0.101435557,39,0.140599168,1.10984044
NP0768303,Sudur Paschim,Bajura,Budhiganga,1,59.50784357,81.31839937,29.36231102,91.6426023,395.9290924,12463.39391,1038.616159,1239.166416,838.8561127,1044.62085,1312.076629,109.3397191,1428.135377,701.0341187,2517.901123,1816.867004,324.9916007,26.12161127,62.28241065,150.1850105,0.232273187,-0.405325926,0.113123832,25.28654842,0.424927991,11,1668.1,1668.1,178.1,989.7,1,52.99800133,0,34.64357095,9.726848767,0.149900067,2.231845436,0,0.249833444,0,0,52.99800133,3,5593.432129,93.99487182,2796.716064,2824.283203,296.7827397,29.10888594,584,4.987287757,0.48916049,5000,0.223440973,84.02253719,0.375481549,33,0.554548745,0.567736681
NP0768304,Sudur Paschim,Bajura,Tribeni,1,171.1956892,81.41965761,29.32923546,92.37399244,361.965978,12562.86297,1046.905248,1255.010841,803.843207,987.3643723,1283.016838,106.9180698,2442.799104,781.435791,4379.456055,3598.020264,843.875123,31.64955538,70.26583178,284.4935397,-0.258915056,0.066928841,0.529597104,49.32162783,0.288100875,21,1674.8,1674.8,115.7,115.8,1,62.06419639,0.005762692,35.1639486,1.965078084,0.046101539,0.535930387,0,0.132541924,0,0.086440385,62.06419639,2,3228.552246,18.85884078,3228.552246,3228.552246,263.404017,0,435,1.538613607,0,5501,0.215574402,32.13281844,0.125922798,35,0.2044444,3.381357735
NP0768401,Sudur Paschim,Bajura,Himali,1,834.2725418,81.65818462,29.75151095,59.58330544,283.8005844,8103.32954,675.2774616,857.5174104,476.2492456,618.1168698,791.6856389,65.97380324,3582.532154,1065.5,6913.350586,5847.850586,1038.065159,33.50615126,74.93120397,102.8406089,0.149129645,-0.033992595,0.099563726,261.0741313,0.312936263,101,1825.5,1825.5,183.2,183.2,1,32.77646975,0,36.96714426,0.168005584,0.009465103,6.454017345,8.875900664,0.25555779,0,14.4934395,36.96714426,5,2368.358719,2.838830958,394.7264531,523.5111694,323.8509451,8.996093466,458,0.388183632,0.010783159,2672,0.117162794,3.202790295,0.014043707,43,0.05154191,6.450948727
NP0768402,Sudur Paschim,Bajura,Gaumul,1,316.2535444,81.44921552,29.55913474,87.15815456,354.793511,11853.50902,987.7924184,1155.922809,727.7712664,883.934798,1176.122642,98.01022014,3007.622316,1334.049561,5492.01123,4157.96167,804.5957694,35.17512022,70.1694624,158.8482018,0.063345814,-0.163723658,0.605883132,113.206236,0.357960371,36,1705.5,1705.5,190.7,190.7,1,51.65587766,0,33.96503737,0.15010789,0.003127248,2.848922663,1.920130094,0.018763486,0,9.438033587,51.65587766,3,3204.110209,10.13146023,1068.036736,1866.969849,315.4581524,0,728,0.997484955,0,4006,0.140733601,12.66705171,0.044500245,72,0.227665433,0.241016528
NP0768403,Sudur Paschim,Bajura,Khaptad Chhededaha,1,128.19522,81.29730593,29.40690519,91.35326745,404.5128052,12424.04437,1035.337031,1225.544308,829.1588175,1030.850909,1290.108844,107.5090704,2102.921049,1030.598267,3112.502686,2081.904419,389.7727323,28.49193616,70.84862737,173.0541082,0.037057527,-0.30418389,0.072868371,39.81297693,0.310565222,22,1668.1,1668.1,178.1,989.7,1,56.97915866,0,38.46804584,4.014458202,0.015381066,0.515265708,0,0.007690533,0,0,56.97915866,2,0,0,0,0,393.9259038,0,677,3.072859533,0,6522,0.259171928,50.87553187,0.202169729,51,0.397830746,0.614326496
NP0768404,Sudur Paschim,Bajura,Jagannath,1,172.5439601,81.66053993,29.39179727,72.35102632,267.6981634,9839.739579,819.9782982,1099.809799,545.064683,668.3356908,962.1378897,80.17815747,2640.751563,959.2940063,4369.078125,3409.784119,769.4000739,31.94849745,71.88451945,63.98594278,0.337181253,0.164556702,1.236811636,51.921235,0.300915981,12,1786,1786,146.3,16230.4,1,58.80410023,0,40.21070615,0.392938497,0,0.051252847,0,0.256264237,0,0.284738041,58.80410023,2,0,0,0,0,168.7134376,0,167,0.97779973,0,2486,0.107288066,14.40792247,0.062180134,20,0.11591249,2.267690561
NP0768405,Sudur Paschim,Bajura,Swamikartik Khapar,0,111.0601554,81.75596985,29.43693823,56.49134329,232.7465973,7682.822687,640.2352239,835.3325779,439.046501,528.3968674,751.4291389,62.61909491,2288.489796,962.4511719,3717.713135,2755.261963,703.7128802,30.14318368,70.63503285,281.2205849,-0.479754821,0.095173147,1.480328407,38.04247989,0.342539408,15,1774.1,1774.1,131.2,16361.7,1,46.88492764,0,50.88245676,1.147193788,0.052947406,0.132368514,0,0.900105895,0,0,50.88245676,2,0,0,0,0,259.2952296,0,355,2.334727775,0,3919,0.163899684,35.28718274,0.147577395,37,0.333152784,1.426888441
NP0768597,Sudur Paschim,Bajura,Khaptad,0,7.602644256,81.19642101,29.39189339,0,0,0,0,0,0,0,0,0,2721.120475,1889.002686,3176.577637,1287.574951,271.0683684,28.91367978,59.00390556,145.0797683,0.346787333,-0.496734097,1.564519076,0.695209803,0.091443158,1,1663,1663,145.6,1135.2,1,93.35887612,0,6.641123883,0,0,0,0,0,0,0,93.35887612,2,0,0,0,0,6.396993493,0,2,0.841416917,0,5,0.000358998,0.657665916,0.004722013,0,0,2.824480462
NP0769301,Sudur Paschim,Achham,Sanphebagar,1,167.6112171,81.20575924,29.26841081,92.48826911,410.2900747,12578.4046,1048.200383,1300.485723,860.2354586,1096.910924,1365.532947,113.7944122,1248.422955,531.3043823,2739.824707,2208.520325,446.5016472,25.36098786,60.87221358,145.9504186,0.087549445,-0.129555415,0.047863324,64.94716588,0.387486989,30,1655.1,1655.1,134.3,1269.5,1,72.01541197,0,17.54001186,8.67219917,0.160047421,1.049199763,0,0.563129816,0,0,72.01541197,3,11332.20841,67.61008365,343.4002549,1581.361084,489.0210615,68.15735788,590,2.917591494,0.406639598,7089,0.409577079,42.29430536,0.244361377,57,0.340072705,2.694618229
NP0769302,Sudur Paschim,Achham,Mangalsen,0,221.3342878,81.22494083,29.101609,104.0419159,482.4819903,14149.70057,1179.141714,1471.405798,994.3861982,1233.201194,1514.325391,126.1937826,1184.04369,359.2879639,2183.485352,1824.197388,388.5136483,28.9223105,67.63969146,330.4030745,-0.075057284,0.132141223,0.642429848,73.15812239,0.33053226,31,1632.6,1632.6,100.2,1748.9,1,80.64141504,0,12.0108987,6.65981776,0.089333572,0.232267286,0,0.366267643,0,0,80.64141504,3,0,0,0,0,307.1644721,33.45012502,290,1.387785305,0.151129431,3683,0.19342988,16.63998849,0.087392641,69,0.311745644,3.233788971
NP0769303,Sudur Paschim,Achham,Kamal bazar,1,121.4177712,81.33809274,29.05986106,104.6251718,450.830719,14229.02336,1185.751947,1501.571231,977.5485776,1226.564584,1545.01657,128.7513809,1456.309044,644,2290.173828,1646.173828,349.3659174,26.00846806,61.89596377,90.22880087,0.095398968,-0.000380961,1.743358205,38.54581119,0.317464328,12,1621.2,1621.2,235.7,235.7,1,63.48378687,0,23.29313997,12.90532834,0.040736516,0.114062245,0,0.162946065,0,0,63.48378687,3,3113.822205,25.64552268,1037.940735,1148.774292,274.5436784,24.02682051,266,2.261149054,0.197885534,2696,0.114937738,22.20432787,0.094663028,85,0.700062266,0.63107296
NP0769304,Sudur Paschim,Achham,Panchdebal Binayak,0,148.5052597,81.4521874,29.10812644,104.0392984,450.5149109,14149.34459,1179.112049,1478.664766,924.9503482,1157.548108,1518.067709,126.5056425,1453.551799,649,3149.439453,2500.439453,489.1598719,30.23464287,66.46258054,161.8318368,0.083564999,-0.254641174,0.130009186,43.024821,0.289719173,15,1730,1730,168.6,20670.1,1,60.2427314,0,30.1813817,8.375566818,0.020005335,0.453454254,0,0.726860496,0,0,60.2427314,3,2733.278018,18.40526069,911.0926727,2699.750244,313.9517756,18.92365128,254,2.114078493,0.127427482,4550,0.193886304,30.63864546,0.130558543,54,0.363623485,1.036124947
NP0769401,Sudur Paschim,Achham,Chaurpati,1,183.1749462,81.12724433,29.18179189,101.572054,471.146342,13813.79934,1151.149945,1438.520963,962.7326872,1223.214424,1492.824226,124.4020188,1227.787792,401.7805481,2782.326904,2380.546356,402.0310173,30.11878564,67.00397436,92.93521097,0.090960606,-0.00466391,1.152431646,58.69180321,0.320413924,26,1632.6,1632.6,223.9,5263.7,1,77.00554927,0,13.95398955,8.291579118,0.016162922,0.317870804,0,0.414848338,0,0,77.00554927,3,7603.112244,41.5073808,1520.622449,2969.521729,214.0720307,0,215,1.168675276,0,1691,0.071968988,9.231611829,0.039289755,90,0.491333569,0.185956525
NP0769402,Sudur Paschim,Achham,Mellekh,0,135.492927,81.31916557,29.26250084,95.57682613,415.022522,12998.44835,1083.204029,1310.48743,896.7509768,1106.00278,1379.177931,114.9314942,1752.109933,618.8108521,3311.320313,2692.50946,541.7363516,26.83343525,67.91913516,307.0684668,-0.248335749,0.187600093,0.503399492,46.91936363,0.346286442,13,1668.1,1668.1,178.1,989.7,1,67.06003079,0,24.94319431,7.578978231,0.065967896,0.058638129,0,0.293190647,0,0,67.06003079,3,0,0,0,0,258.4166326,4.509069954,187,1.907233376,0.033279006,1189,0.052109611,8.775365814,0.038459285,64,0.472349379,0.471281738
NP0769403,Sudur Paschim,Achham,Bannigadhi Jayagadh,1,58.57217241,81.29834068,29.18915884,102.2171883,465.5114899,13901.53761,1158.461467,1434.301273,961.4609209,1194.14283,1496.02655,124.6688792,1297.522555,617.2320557,2549.626465,1932.394409,366.8743125,26.20960386,62.38134633,218.8406315,-0.165260627,-0.205244544,0.912994351,14.91527476,0.254647799,8,1646.9,1646.9,137.8,279,1,65.50680787,0,22.25584132,11.69944528,0.067238191,0.470667339,0,0,0,0,65.50680787,3,0,0,0,0,110.5650091,25.27737647,79,1.887671305,0.431559483,661,0.035189582,11.28522253,0.06007901,34,0.580480433,1.058315822
NP0769404,Sudur Paschim,Achham,Ramaroshan,1,174.2219466,81.41965352,29.20357586,95.3598066,407.6721061,12968.9337,1080.744475,1325.385063,867.6342917,1081.621399,1384.180752,115.348396,2142.878602,896.0516968,3817.318359,2921.266663,570.1681266,29.7146489,73.91174649,271.5107036,-0.120140075,0.003168438,0.043188625,58.94150253,0.338312731,26,1665,1665,141.3,141.3,1,68.71186634,0,26.94303473,3.552489023,0.017106689,0.547414039,0.114044591,0.114044591,0,0,68.71186634,2,0,0,0,0,362.8826521,26.66152561,394,2.082875661,0.153031958,4248,0.141590063,24.38269164,0.081269935,31,0.177933955,0.93194134
NP0769405,Sudur Paschim,Achham,Dhakari,1,229.1231206,81.22798486,28.97573288,112.7742936,493.7422596,15337.30393,1278.108661,1636.710772,1101.493788,1378.402256,1647.007774,137.2506478,1140.994325,325.5,2253.663574,1928.163574,369.8856576,30.83839112,71.20173669,277.2465749,-0.096930077,0.012325175,1.774422771,87.17190658,0.380458796,35,1621.2,1621.2,235.7,235.7,1,81.91092204,0,12.46744226,4.896683452,0.004341031,0.095502691,0,0.625108526,0,0,81.91092204,2,10623.11888,46.36423795,160.9563467,3216.354492,381.7658037,0,475,1.666203755,0,1541,0.07574973,6.725641638,0.03306071,81,0.353521721,2.178012445
NP0769406,Sudur Paschim,Achham,Turmakhand,0,233.270291,81.42853321,28.90667296,100.2761761,415.7166748,13637.55994,1136.463329,1443.477127,957.3120083,1223.583627,1502.364955,125.1970795,1070.397867,402.5,2216.882813,1814.382813,340.9183183,30.29152095,66.10543987,121.8500418,0.100459351,-0.062408973,0.416290418,85.66629307,0.367240478,29,1686.3,1686.3,162.9,21266.4,1,78.0149413,0.01280683,14.57417289,5.280683031,0.01280683,0.490928495,0,1.613660619,0,0,78.0149413,3,0,0,0,0,338.4379046,15.11852444,443,1.450840153,0.064811187,3806,0.171752996,16.31583681,0.07362832,106,0.454408487,1.062483492
NP0769597,Sudur Paschim,Achham,Khaptad,0,39.01881606,81.16864717,29.34395084,92.2953442,399.7166748,12552.16681,1046.013901,1259.275121,844.9597768,1074.111809,1327.60347,110.6336225,2381.324181,1236.377808,3276.678223,2040.300415,416.5606527,31.91486182,60.85875152,92.25103483,0.366702978,-0.014414433,0.312612169,9.644582945,0.247177744,5,1663,1663,145.6,1135.2,1,95.41446208,0,4.232804233,0.352733686,0,0,0,0,0,0,95.41446208,1,0,0,0,0,15.08746082,0,38,0.386671415,0,79,0.004617709,2.0246642,0.011834571,0,0,5.593791779
NP0770301,Sudur Paschim,Doti,Shikhar,1,287.0783597,80.81909228,29.23517064,102.4422159,464.0081329,13932.14136,1161.01178,1449.848625,941.7509084,1223.55927,1519.500507,126.6250423,1490.658173,532,2767.237061,2235.237061,580.3926556,26.32237403,65.92331231,24.31694066,0.117129418,0.259208535,1.389566207,114.2491839,0.397972122,44,1673.4,1673.4,168,4481.9,1,84.18490644,0,7.809155562,6.700959746,0.006904647,0.57653801,0,0.721535593,0,0,84.18490644,3,9261.707733,32.26195016,385.9044889,813.0211182,417.7071008,31.10867199,387,1.455028171,0.108362999,6444,0.328773087,22.446833,0.114523814,20,0.06966739,2.588533753
NP0770302,Sudur Paschim,Doti,Dipayal Silgadhi,1,127.3484963,80.96816403,29.2635753,82.9985462,364.44384,11287.80228,940.6501903,1146.354694,730.8158281,943.6388702,1213.508074,101.1256728,1034.112377,460,2822.783447,2362.783447,420.6953282,26.72765209,65.33274537,211.2528009,-0.118354431,-0.19502057,1.096520562,57.893941,0.454610323,24,1648.9,1648.9,100.2,4862.4,2,69.80255517,0,17.52226094,10.31358885,0.449090205,0.689121177,0,1.223383662,0,0,69.80255517,3,17754.46848,139.4163967,682.8641721,1346.660522,364.4840127,59.77784353,435,2.862099068,0.469403607,6674,0.422154072,52.40737185,0.331495136,46,0.361213531,0.305902039
